4206,Iopromida,Ultravist 370,Solução injetável,769 mg/ml,"Bayer Portugal, Lda.",False,Autorizado,Comercializado,{}
4207,Ioversol,Optiray 320,Solução injetável ou para perfusão,678 mg/ml,"Guerbet, S.A.",False,Autorizado,Comercializado,{}
4208,Ioversol,Optiray 350,Solução injetável ou para perfusão,741 mg/ml,"Guerbet, S.A.",False,Autorizado,Comercializado,{}
4209,Ioversol,Optiray 320,Solução injetável ou para perfusão,678 mg/ml,"Guerbet, S.A.",False,Autorizado,Comercializado,{}
4210,Ioversol,Optiray 350,Solução injetável ou para perfusão,741 mg/ml,"Guerbet, S.A.",False,Autorizado,Comercializado,{}
4211,Ipilimumab,Yervoy,Concentrado para solução para perfusão,5 mg/ml,Bristol-Myers Squibb Pharma EEIG,False,Autorizado,Comercializado,{}
4212,Irbesartan,Irbesartan ToLife,Comprimido,150 mg,"Towa Pharmaceutical, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4213,Irbesartan,Irbesartan Bluepharma,Comprimido revestido por película,150 mg,Bluepharma Genéricos - Comércio de Medicamentos S.A.,True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4214,Irbesartan,Irbesartan Zentiva,Comprimido revestido por película,150 mg,Zentiva k.s.,False,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4215,Irbesartan,Irbesartan Zentiva,Comprimido revestido por película,300 mg,Zentiva k.s.,False,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4216,Irbesartan,Irbesartan Pharmakern,Comprimido revestido por película,300 mg,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4217,Irbesartan,Irbesartan Pharmakern,Comprimido revestido por película,75 mg,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4218,Irbesartan,Irbesartan Pharmakern,Comprimido revestido por película,150 mg,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4219,Irbesartan,Irbesartan Generis,Comprimido revestido por película,150 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4220,Irbesartan,Irbesartan Generis,Comprimido revestido por película,300 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4221,Irbesartan,Irbesartan Alter,Comprimido revestido por película,150 mg,"Alter, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4222,Irbesartan,Irbesartan Alter,Comprimido revestido por película,300 mg,"Alter, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4223,Irbesartan,Irbesartan Sandoz,Comprimido revestido por película,150 mg,"Sandoz Farmacêutica, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4224,Irbesartan,Irbesartan Sandoz,Comprimido revestido por película,300 mg,"Sandoz Farmacêutica, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4225,Irbesartan,Irbesartan Stada,Comprimido revestido por película,300 mg,"Stada, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4226,Irbesartan,Irbesartan Stada,Comprimido revestido por película,75 mg,"Stada, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4227,Irbesartan,Irbesartan Stada,Comprimido revestido por película,150 mg,"Stada, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4228,Irbesartan,Irbesartan Azevedos,Comprimido revestido por película,150 mg,"Laboratórios Azevedos - Indústria Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4229,Irbesartan,Irbesartan Azevedos,Comprimido revestido por película,300 mg,"Laboratórios Azevedos - Indústria Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4230,Irbesartan,Irbesartan Zentiva,Comprimido revestido por película,75 mg,Zentiva k.s.,False,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4231,Irbesartan,Irbesartan Ciclum,Comprimido,75 mg,"Ciclum Farma Unipessoal, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4232,Irbesartan,Irbesartan Ciclum,Comprimido,150 mg,"Ciclum Farma Unipessoal, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4233,Irbesartan,Irbesartan Ciclum,Comprimido,300 mg,"Ciclum Farma Unipessoal, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4234,Irbesartan,Irbesartan Vitória,Comprimido,150 mg,"Faes Farma Portugal, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4235,Irbesartan,Irbesartan Vitória,Comprimido,300 mg,"Faes Farma Portugal, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4236,Irbesartan,Irbesartan Ratiopharm,Comprimido revestido por película,75 mg,"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4237,Irbesartan,Irbesartan Ratiopharm,Comprimido revestido por película,150 mg,"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4238,Irbesartan,Irbesartan Ratiopharm,Comprimido revestido por película,300 mg,"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4239,Irbesartan,Irbesartan Bluepharma,Comprimido revestido por película,300 mg,Bluepharma Genéricos - Comércio de Medicamentos S.A.,True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4240,Irbesartan,Irbesartan Tetrafarma,Comprimido revestido por película,150 mg,"Tetrafarma - Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4241,Irbesartan,Irbesartan Tetrafarma,Comprimido revestido por película,300 mg,"Tetrafarma - Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4242,Irbesartan,Irbesartan Pentafarma,Comprimido revestido por película,150 mg,"Pentafarma - Sociedade Técnico-Medicinal, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4243,Irbesartan,Irbesartan Pentafarma,Comprimido revestido por película,300 mg,"Pentafarma - Sociedade Técnico-Medicinal, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4244,Irbesartan,Irbesartan Farmoz,Comprimido revestido por película,150 mg,"Farmoz - Sociedade Técnico Medicinal, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4245,Irbesartan,Irbesartan Farmoz,Comprimido revestido por película,300 mg,"Farmoz - Sociedade Técnico Medicinal, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4246,Irbesartan,Aprovel,Comprimido,150 mg,Sanofi Winthrop Industrie,False,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4247,Irbesartan,Aprovel,Comprimido,300 mg,Sanofi Winthrop Industrie,False,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4248,Irbesartan,Irbesartan Mylan,Comprimido,75 mg,"Mylan, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4249,Irbesartan,Irbesartan Mylan,Comprimido,150 mg,"Mylan, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4250,Irbesartan,Irbesartan Mylan,Comprimido,300 mg,"Mylan, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4251,Irbesartan,Irbesartan Krka,Comprimido revestido por película,75 mg,"KRKA Farmacêutica, Sociedade Unipessoal, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4252,Irbesartan,Irbesartan Krka,Comprimido revestido por película,150 mg,"KRKA Farmacêutica, Sociedade Unipessoal, Lda.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4253,Irbesartan,Irbesartan Teva,Comprimido revestido por película,75 mg,Teva B.V.,True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4254,Irbesartan,Irbesartan Teva,Comprimido revestido por película,150 mg,Teva B.V.,True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4255,Irbesartan,Irbesartan Teva,Comprimido revestido por película,300 mg,Teva B.V.,True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4256,Irbesartan,Irbesartan Aurovitas,Comprimido,75 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4257,Irbesartan,Irbesartan Aurovitas,Comprimido,150 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Diabetes mellitus tipo 2, Hipertensão arterial, Insuficiência renal}"
4258,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Tetrafarma,Comprimido revestido por película,150 mg + 12.5 mg,"Tetrafarma - Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4259,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Tetrafarma,Comprimido revestido por película,300 mg + 12.5 mg,"Tetrafarma - Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4260,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Fisiofen,Comprimido revestido por película,150 mg + 12.5 mg,"Pentafarma - Sociedade Técnico-Medicinal, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4261,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Fisiofen,Comprimido revestido por película,300 mg + 12.5 mg,"Pentafarma - Sociedade Técnico-Medicinal, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4262,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Farmoz,Comprimido revestido por película,150 mg + 12.5 mg,"Farmoz - Sociedade Técnico Medicinal, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4263,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Farmoz,Comprimido revestido por película,300 mg + 12.5 mg,"Farmoz - Sociedade Técnico Medicinal, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4264,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida ratiopharm,Comprimido revestido por película,150 mg + 12.5 mg,"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4265,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida ratiopharm,Comprimido revestido por película,300 mg + 12.5 mg,"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4266,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Mylan,Comprimido,300 mg + 12.5 mg,"Mylan, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4267,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Basi,Comprimido,300 mg + 12.5 mg,"Laboratórios Basi - Indústria Farmacêutica, S.A",True,Autorizado,Comercializado,{Hipertensão arterial}
4268,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Mylan,Comprimido,150 mg + 12.5 mg,"Mylan, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4269,Irbesartan + Hidroclorotiazida,Coaprovel,Comprimido,150 mg + 12.5 mg,Sanofi Winthrop Industrie,False,Autorizado,Comercializado,{Hipertensão arterial}
4270,Irbesartan + Hidroclorotiazida,Coaprovel,Comprimido,300 mg + 12.5 mg,Sanofi Winthrop Industrie,False,Autorizado,Comercializado,{Hipertensão arterial}
4271,Irbesartan + Hidroclorotiazida,Irbesartan Hydrochlorothiazide Zentiva,Comprimido,150 mg + 12.5 mg,Zentiva k.s.,False,Autorizado,Comercializado,{Hipertensão arterial}
4272,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Teva,Comprimido revestido por película,150 mg + 12.5 mg,Teva B.V.,True,Autorizado,Comercializado,{Hipertensão arterial}
4273,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Ciclum,Comprimido revestido por película,150 mg + 12.5 mg,"Ciclum Farma Unipessoal, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4274,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Ciclum,Comprimido revestido por película,300 mg + 12.5 mg,"Ciclum Farma Unipessoal, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4275,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Azevedos,Comprimido revestido por película,150 mg + 12.5 mg,"Laboratórios Azevedos - Indústria Farmacêutica, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4276,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Azevedos,Comprimido revestido por película,300 mg + 12.5 mg,"Laboratórios Azevedos - Indústria Farmacêutica, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4277,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Bluepharma,Comprimido revestido por película,150 mg + 12.5 mg,Bluepharma Genéricos - Comércio de Medicamentos S.A.,True,Autorizado,Comercializado,{Hipertensão arterial}
4278,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Sandoz,Comprimido revestido por película,150 mg + 12.5 mg,"Sandoz Farmacêutica, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4279,Irbesartan + Hidroclorotiazida,Irbesartan Hydrochlorothiazide Zentiva,Comprimido revestido por película,150 mg + 12.5 mg,Zentiva k.s.,False,Autorizado,Comercializado,{Hipertensão arterial}
4280,Irbesartan + Hidroclorotiazida,Irbesartan Hydrochlorothiazide Zentiva,Comprimido revestido por película,300 mg + 12.5 mg,Zentiva k.s.,False,Autorizado,Comercializado,{Hipertensão arterial}
4281,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Stada,Comprimido revestido por película,150 mg + 12.5 mg,"Stada, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4282,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Stada,Comprimido revestido por película,300 mg + 12.5 mg,"Stada, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4283,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Alter,Comprimido revestido por película,150 mg + 12.5 mg,"Alter, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4284,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Alter,Comprimido revestido por película,300 mg + 12.5 mg,"Alter, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4285,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Krka,Comprimido revestido por película,300 mg + 12.5 mg,"KRKA Farmacêutica, Sociedade Unipessoal, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4286,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Krka,Comprimido revestido por película,150 mg + 12.5 mg,"KRKA Farmacêutica, Sociedade Unipessoal, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4287,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Basi,Comprimido,150 mg + 12.5 mg,"Laboratórios Basi - Indústria Farmacêutica, S.A",True,Autorizado,Comercializado,{Hipertensão arterial}
4288,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida toLife,Comprimido revestido por película,300 mg + 12.5 mg,"Towa Pharmaceutical, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4289,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Teva,Comprimido revestido por película,300 mg + 12.5 mg,Teva B.V.,True,Autorizado,Comercializado,{Hipertensão arterial}
4290,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Pharmakern,Comprimido revestido por película,150 mg + 12.5 mg,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4291,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Pharmakern,Comprimido revestido por película,300 mg + 12.5 mg,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",True,Autorizado,Comercializado,{Hipertensão arterial}
4292,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Generis,Comprimido,150 mg + 12.5 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4293,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Generis,Comprimido,300 mg + 12.5 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4294,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Aurovitas,Comprimido revestido por película,150 mg + 12.5 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4295,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Aurovitas,Comprimido revestido por película,300 mg + 12.5 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4296,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Bluepharma,Comprimido revestido por película,300 mg + 12.5 mg,Bluepharma Genéricos - Comércio de Medicamentos S.A.,True,Autorizado,Comercializado,{Hipertensão arterial}
4297,Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida toLife,Comprimido revestido por película,150 mg + 12.5 mg,"Towa Pharmaceutical, S.A.",True,Autorizado,Comercializado,{Hipertensão arterial}
4298,Irinotecano,Onivyde pegylated liposomal,Concentrado para solução para perfusão,4.3 mg/ml,Les Laboratoires Servier,False,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4299,Irinotecano,Irinotecano Accord,Concentrado para solução para perfusão,40 mg/2 ml,"Accord Healthcare, S.L.U.",True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4300,Irinotecano,Irinotecano Hikma,Concentrado para solução para perfusão,300 mg/15 ml,"Hikma Farmacêutica (Portugal), S.A.",True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4301,Irinotecano,Irinotecano Hikma,Concentrado para solução para perfusão,500 mg/25 ml,"Hikma Farmacêutica (Portugal), S.A.",True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4302,Irinotecano,Irinotecano Hikma,Concentrado para solução para perfusão,40 mg/2 ml,"Hikma Farmacêutica (Portugal), S.A.",True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4303,Irinotecano,Irinotecano Aurovitas,Concentrado para solução para perfusão,500 mg/25 ml,Eugia Pharma (Malta) Limited,True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4304,Irinotecano,Irinotecano Kabi,Concentrado para solução para perfusão,40 mg/2 ml,"Fresenius Kabi Pharma Portugal, Lda.",True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4305,Irinotecano,Irinotecano Kabi,Concentrado para solução para perfusão,100 mg/5 ml,"Fresenius Kabi Pharma Portugal, Lda.",True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4306,Irinotecano,Irinotecano Kabi,Concentrado para solução para perfusão,300 mg/15 ml,"Fresenius Kabi Pharma Portugal, Lda.",True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4307,Irinotecano,Irinotecano Hikma,Concentrado para solução para perfusão,100 mg/5 ml,"Hikma Farmacêutica (Portugal), S.A.",True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4308,Irinotecano,Irinotecano Aurovitas,Concentrado para solução para perfusão,40 mg/2 ml,Eugia Pharma (Malta) Limited,True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4309,Irinotecano,Irinotecano Aurovitas,Concentrado para solução para perfusão,100 mg/5 ml,Eugia Pharma (Malta) Limited,True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4310,Irinotecano,Irinotecano Accord,Concentrado para solução para perfusão,100 mg/5 ml,"Accord Healthcare, S.L.U.",True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4311,Irinotecano,Irinotecano Accord,Concentrado para solução para perfusão,300 mg/15 ml,"Accord Healthcare, S.L.U.",True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4312,Irinotecano,Irinotecano Accord,Concentrado para solução para perfusão,500 mg/25 ml,"Accord Healthcare, S.L.U.",True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4313,Irinotecano,Irinotecano Aurovitas,Concentrado para solução para perfusão,300 mg/15 ml,Eugia Pharma (Malta) Limited,True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4314,Irinotecano,Irinotecano Kabi,Concentrado para solução para perfusão,500 mg/25 ml,"Fresenius Kabi Pharma Portugal, Lda.",True,Autorizado,Comercializado,{Adenocarcinoma do pâncreas}
4315,Isatuximab,Sarclisa,Concentrado para solução para perfusão,20 mg/ml,Sanofi Winthrop Industrie,False,Autorizado,Comercializado,{}
4316,Isavuconazol,Cresemba,Pó para concentrado para solução para perfusão,200 mg,Basilea Pharmaceutica Deutschland GmbH,False,Autorizado,Comercializado,{}
4317,Isavuconazol,Cresemba,Cápsula,100 mg,Basilea Pharmaceutica Deutschland GmbH,False,Autorizado,Comercializado,{}
4318,Isoconazol,Bescil,Creme vaginal,10 mg/g,"Laboratórios Basi - Indústria Farmacêutica, S.A",True,Autorizado,Comercializado,{Micose vaginal}
4319,Isoniazida,Isoniazida ATB 300 mg IP,Comprimido,300 mg,"Dux Pharma, Unipessoal Lda.",False,Autorizado,Comercializado,{Tuberculose}
4320,Isoniazida + Pirazinamida + Rifampicina,Rifater,Comprimido revestido,50 mg + 300 mg + 120 mg,"Sanofi - Produtos Farmacêuticos, Lda.",False,Autorizado,Comercializado,{Tuberculose pulmonar}
4321,Isoniazida + Rifampicina,Rifinah,Comprimido revestido,150 mg + 300 mg,"Sanofi - Produtos Farmacêuticos, Lda.",False,Autorizado,Comercializado,{}
4322,Isoprenalina,Isoprenalina Macure,Concentrado para solução para perfusão,1 mg/5 ml,Macure Pharma ApS,True,Autorizado,Comercializado,{}
4323,Isotretinoína,Isotretinoína Orotrex,Cápsula mole,5 mg,"Laboratório Medinfar - Produtos Farmacêuticos, S.A.",True,Autorizado,Comercializado,"{Acne, Acne nódulo-quística, Acne conglobata}"
4324,Isotretinoína,Isotretinoína Orotrex,Cápsula mole,10 mg,"Laboratório Medinfar - Produtos Farmacêuticos, S.A.",True,Autorizado,Comercializado,"{Acne, Acne nódulo-quística, Acne conglobata}"
4325,Isotretinoína,Isotretinoína Orotrex,Cápsula mole,20 mg,"Laboratório Medinfar - Produtos Farmacêuticos, S.A.",True,Autorizado,Comercializado,"{Acne, Acne nódulo-quística, Acne conglobata}"
4326,Isotretinoína,Isotretinoína Aurovitas,Cápsula mole,10 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Acne, Acne nódulo-quística, Acne conglobata}"
4327,Isotretinoína,Isotretinoína Aurovitas,Cápsula mole,20 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Acne, Acne nódulo-quística, Acne conglobata}"
4328,Itraconazol,Itraconazol ToLife,Cápsula,100 mg,"Towa Pharmaceutical, S.A.",True,Autorizado,Comercializado,"{Infeção vaginal, Infeção cutânea, Infeção estomatológica, Infeção oftalmológica, Infeção das unhas, Infeção dos orgãos}"
4329,Itraconazol,Sporanox,Cápsula,100 mg,"Janssen Farmacêutica Portugal, Lda.",False,Autorizado,Comercializado,"{Infeção vaginal, Infeção cutânea, Infeção estomatológica, Infeção oftalmológica, Infeção das unhas, Infeção dos orgãos}"
4330,Itraconazol,Sporanox,Solução oral,10 mg/ml,"Janssen Farmacêutica Portugal, Lda.",False,Autorizado,Comercializado,"{Infeção vaginal, Infeção cutânea, Infeção estomatológica, Infeção oftalmológica, Infeção das unhas, Infeção dos orgãos}"
4331,Itraconazol,Itraconazol Generis 100 mg Cápsulas,Cápsula,100 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Infeção vaginal, Infeção cutânea, Infeção estomatológica, Infeção oftalmológica, Infeção das unhas, Infeção dos orgãos}"
4332,Itraconazol,Itraconazol Alter 100 mg Cápsulas,Cápsula,100 mg,"Alter, S.A.",True,Autorizado,Comercializado,"{Infeção vaginal, Infeção cutânea, Infeção estomatológica, Infeção oftalmológica, Infeção das unhas, Infeção dos orgãos}"
4333,Ivabradina,Procoralan,Comprimido revestido por película,7.5 mg,Les Laboratoires Servier,False,Autorizado,Comercializado,"{Angina (dor de peito), Insuficiência cardíaca}"
4334,Ivabradina,Procoralan,Comprimido revestido por película,5 mg,Les Laboratoires Servier,False,Autorizado,Comercializado,"{Angina (dor de peito), Insuficiência cardíaca}"
4335,Ivabradina,Ivabradina Bluepharma,Comprimido revestido por película,5 mg,Bluepharma Genéricos - Comércio de Medicamentos S.A.,True,Autorizado,Comercializado,"{Angina (dor de peito), Insuficiência cardíaca}"
4336,Ivabradina,Ivabradina Aurovitas,Comprimido revestido por película,5 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Angina (dor de peito), Insuficiência cardíaca}"
4337,Ivabradina,Ivabradina Aurovitas,Comprimido revestido por película,7.5 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Angina (dor de peito), Insuficiência cardíaca}"
4338,Ivabradina,Ivabradina Generis,Comprimido revestido por película,5 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Angina (dor de peito), Insuficiência cardíaca}"
